Summons Number,Violation Code
999062101422,-99
999062101276,-99
999062100715,-99
999062100119,-99
999062099439,-99
999062098046,-99
999062097765,-99
999062093899,-99
999062089653,-99
999062086767,-99
999062084631,-99
999062083122,-99
999062080339,-99
999062079532,-99
999062077225,-99
999062075885,-99
999062075617,-99
999062075265,-99
999062072460,-99
999062071200,-99
999062067712,-99
999062066719,-99
999062064929,-99
999062064541,-99
999062064516,-99
999062063846,-99
999062062891,-99
999062062258,-99
999062062210,-99
999062058681,-99
999062051856,-99
999062051376,-99
999062047660,-99
999062046630,-99
999062046551,-99
999062042612,-99
999062033763,-99
999062032825,-99
999062031110,-99
999062029887,-99
999062028937,-99
999062028433,-99
999062021505,-99
999062018221,-99
999062016546,-99
999062016431,-99
999062015888,-99
999062014987,-99
999062014501,-99
999062012255,-99
999062006085,-99
999062001920,-99
999062000824,-99
999061998130,-99
999061996533,-99
999061987120,-99
999061986485,-99
999061986473,-99
999061983654,-99
999061982790,-99
999061979640,-99
999061979160,-99
999061975335,-99
999061964866,-99
999061963096,-99
999061955373,-99
999061952220,-99
999061950697,-99
999061945999,-99
999061945227,-99
999061943346,-99
999061941854,-99
999061940503,-99
999061939550,-99
999061938028,-99
999061937073,-99
999061936494,-99
999061936081,-99
999061935763,-99
999061934849,-99
999061933018,-99
999061931368,-99
999061931319,-99
999061931101,-99
999061927262,-99
999061926750,-99
999061925277,-99
999061924431,-99
999061924250,-99
999061923300,-99
999061918339,-99
999061916537,-99
999061913755,-99
999061913627,-99
999061912908,-99
999061912520,-99
999061905151,-99
999061905047,-99
999061903427,-99
999061902502,-99
999061896836,-99
999061893860,-99
999061891061,-99
999061890445,-99
999061887069,-99
999061885061,-99
999061880233,-99
999061873812,-99
999061873460,-99
999061873150,-99
999061872728,-99
999061869304,-99
999061867678,-99
999061865311,-99
999061864630,-99
999061863922,-99
999061861093,-99
999061855226,-99
999061852687,-99
999061852031,-99
999061851853,-99
999061851804,-99
999061848507,-99
999061846754,-99
999061837145,-99
999061831799,-99
999061824217,-99
999061816609,-99
999061814789,-99
999061813165,-99
999061804887,-99
999061803159,-99
999061802283,-99
999061801631,-99
999061795308,-99
999061794201,-99
999061793488,-99
999061787350,-99
999061782302,-99
999061782090,-99
999061780500,-99
999061780214,-99
999061773477,-99
999061772783,-99
999061761049,-99
999061757605,-99
999061751275,-99
999061751202,-99
999061749736,-99
999061748598,-99
999061748495,-99
999061748434,-99
999061748033,-99
999061746279,-99
999061746164,-99
999061743278,-99
999061742973,-99
999061741970,-99
999061740630,-99
999061740617,-99
999061737667,-99
999061731574,-99
999061730727,-99
999061729312,-99
999061728848,-99
999061727030,-99
999061725264,-99
999061723218,-99
999061721714,-99
999061719999,-99
999061718661,-99
999061718090,-99
999061714758,-99
999061711563,-99
999061709120,-99
999061706970,-99
999061706385,-99
999061704832,-99
999061703645,-99
999061701582,-99
999061698583,-99
999061696094,-99
999061695508,-99
999061693755,-99
999061691618,-99
999061688607,-99
999061687998,-99
999061682435,-99
999061679916,-99
999061678160,-99
999061677397,-99
999061677245,-99
999061676253,-99
999061675558,-99
999061666569,-99
999061660786,-99
999061659656,-99
999061659334,-99
999061658068,-99
999061657880,-99
999061657787,-99
999061652339,-99
999061649080,-99
999061647368,-99
999061645554,-99
999061642139,-99
999061641172,-99
999061641044,-99
999061636346,-99
999061635731,-99
999061632742,-99
999061628738,-99
999061627643,-99
999061622130,-99
999061620454,-99
999061619269,-99
999061616086,-99
999061614739,-99
999061613620,-99
999061612639,-99
999061607942,-99
999061607553,-99
999061606664,-99
999061606093,-99
999061604205,-99
999061602919,-99
999061601575,-99
999061600832,-99
999061600807,-99
999061600492,-99
999061600194,-99
999061597596,-99
999061596518,-99
999061594753,-99
999061592460,-99
999061591466,-99
999061591260,-99
999061591089,-99
999061588765,-99
999061588145,-99
999061586458,-99
999061584887,-99
999061584668,-99
999061580523,-99
999061580110,-99
999061580018,-99
999061578681,-99
999061578577,-99
999061575394,-99
999061575140,-99
999061574419,-99
999061573233,-99
999061572319,-99
999061568961,-99
999061567865,-99
999061567774,-99
999061567725,-99
999061567660,-99
999061567294,-99
999061565248,-99
999061565066,-99
999061564657,-99
999061564463,-99
999061564219,-99
999061561267,-99
999061560147,-99
999061558347,-99
999061557677,-99
999061556648,-99
999061555644,-99
999061554226,-99
999061553118,-99
999061552205,-99
999061551389,-99
999061550415,-99
999061550130,-99
999061548603,-99
999061545547,-99
999061545535,-99
999061543666,-99
999061543319,-99
999061542893,-99
999061540045,-99
999061539109,-99
999061535463,-99
999061532449,-99
999061518910,-99
999061517813,-99
999061516419,-99
999061514400,-99
999061514095,-99
999061512797,-99
999061511940,-99
999061508678,-99
999061505951,-99
999061504624,-99
999061503528,-99
999061502172,-99
999061500667,-99
999061495003,-99
999061490753,-99
999061488412,-99
999061482598,-99
999061480541,-99
999061480425,-99
999061478728,-99
999061478390,-99
999061475351,-99
999061473536,-99
999061473019,-99
999061468966,-99
999061468413,-99
999061468061,-99
999061467147,-99
999061466088,-99
999061461390,-99
999061460153,-99
999061459590,-99
999061456265,-99
999061455613,-99
999061452820,-99
999061452272,-99
999061450913,-99
999061446041,-99
999061443751,-99
999061437891,-99
999061434312,-99
999061433095,-99
999061432870,-99
999061432625,-99
999061431311,-99
999061425463,-99
999061424197,-99
999061422309,-99
999061409070,-99
999061407163,-99
999061404629,-99
999061403601,-99
999061402268,-99
999061400053,-99
999061397200,-99
999061395616,-99
999061394223,-99
999061393449,-99
999061391945,-99
999061390540,-99
999061384679,-99
999061382907,-99
999061372860,-99
999061371958,-99
999061369800,-99
999061365636,-99
999061362404,-99
999061361321,-99
999061359478,-99
999061357251,-99
999061354249,-99
999061350797,-99
999061350682,-99
999061350232,-99
999061349539,-99
999061347087,-99
999061343185,-99
999061341231,-99
999061339376,-99
999061338748,-99
999061338724,-99
999061338542,-99
999061337173,-99
999061334718,-99
999061333623,-99
999061333258,-99
999061329840,-99
999061328925,-99
999061326308,-99
999061319559,-99
999061312814,-99
999061311627,-99
999061311111,-99
999061309967,-99
999061307480,-99
999061303679,-99
999061301658,-99
999061301270,-99
999061300678,-99
999061298192,-99
999061296365,-99
999061290727,-99
999061290405,-99
999061289737,-99
999061286669,-99
999061285112,-99
999061282585,-99
999061282214,-99
999061279940,-99
999061279513,-99
999061277220,-99
999061273092,-99
999061269880,-99
999061265678,-99
999061264560,-99
999061261454,-99
999061260243,-99
999061253287,-99
999061252313,-99
999061252090,-99
999061251783,-99
999061247603,-99
999061243312,-99
999061243130,-99
999061243099,-99
999061241303,-99
999061241042,-99
999061237312,-99
999061226983,-99
999061223258,-99
999061221869,-99
999061221614,-99
999061221560,-99
999061220506,-99
999061219760,-99
999061218986,-99
999061217428,-99
999061216539,-99
999061198951,-99
999061195901,-99
999061193886,-99
999061193564,-99
999061193485,-99
999061191488,-99
999061183522,-99
999061182440,-99
999061181872,-99
999061166081,-99
999061165817,-99
999061165751,-99
999061150267,-99
999061149824,-99
999061149265,-99
999061148595,-99
999061148212,-99
999061146069,-99
999061144942,-99
999061138899,-99
999061138103,-99
999061136209,-99
999061135710,-99
999061135590,-99
999061134640,-99
999061133300,-99
999061132861,-99
999061132654,-99
999061123203,-99
999061122843,-99
999061122387,-99
999061108755,-99
999061104970,-99
999061104828,-99
999061101311,-99
999061100264,-99
999061094630,-99
999061092619,-99
999061091093,-99
999061090350,-99
999061089670,-99
999061088549,-99
999061084672,-99
999061080277,-99
999061072396,-99
999061068113,-99
999061065320,-99
999061064387,-99
999061062445,-99
999061057139,-99
999061051733,-99
999061050467,-99
999061049805,-99
999061049659,-99
999061048187,-99
999061045733,-99
999061044947,-99
999061041302,-99
999061040980,-99
999061038625,-99
999061035960,-99
999061035727,-99
999061034048,-99
999061032751,-99
999061031709,-99
999061030420,-99
999061029892,-99
999061024870,-99
999061021327,-99
999061021248,-99
999061016447,-99
999061016186,-99
999061015984,-99
999061015844,-99
999061010731,-99
999061003957,-99
999061003052,-99
999061002047,-99
999061000660,-99
999060998972,-99
999060996379,-99
999060996197,-99
999060992623,-99
999060992301,-99
999060991692,-99
999060991084,-99
999060990833,-99
999060987901,-99
999060981753,-99
999060978699,-99
999060978419,-99
999060978316,-99
999060977075,-99
999060974840,-99
999060972296,-99
999060970718,-99
999060963271,-99
999060959966,-99
999060959929,-99
999060959590,-99
999060958998,-99
999060958482,-99
999060957430,-99
999060953538,-99
999060952182,-99
999060947149,-99
999060944070,-99
999060937740,-99
999060934600,-99
999060932328,-99
999060929020,-99
999060925415,-99
999060924861,-99
999060913358,-99
999060913322,-99
999060906202,-99
999060902040,-99
999060901472,-99
999060901022,-99
999060899465,-99
999060898618,-99
999060894182,-99
999060892410,-99
999060890840,-99
999060890802,-99
999060888054,-99
999060877780,-99
999060875837,-99
999060872496,-99
999060871420,-99
999060864104,-99
999060864037,-99
999060860330,-99
999060859819,-99
999060858360,-99
999060856156,-99
999060848317,-99
999060840010,-99
999060838257,-99
999060838117,-99
999060831986,-99
999060829074,-99
999060828902,-99
999060827995,-99
999060826267,-99
999060824453,-99
999060824234,-99
999060820757,-99
999060817515,-99
999060817485,-99
999060816377,-99
999060814563,-99
999060813613,-99
999060813376,-99
999060809956,-99
999060807534,-99
999060807339,-99
999060800333,-99
999060797371,-99
999060796100,-99
999060795878,-99
999060795040,-99
999060792180,-99
999060791629,-99
999060791058,-99
999060790741,-99
999060790730,-99
999060781442,-99
999060779617,-99
999060777890,-99
999060773858,-99
999060771965,-99
999060771357,-99
999060770894,-99
999060766969,-99
999060765102,-99
999060764092,-99
999060761571,-99
999060761182,-99
999060760610,-99
999060758493,-99
999060758201,-99
999060757488,-99
999060756563,-99
999060753537,-99
999060752028,-99
999060751164,-99
999060750494,-99
999060749200,-99
999060748554,-99
999060746983,-99
999060742503,-99
999060737600,-99
999060736590,-99
999060725372,-99
999060724598,-99
999060724288,-99
999060723533,-99
999060722346,-99
999060720910,-99
999060714684,-99
999060714532,-99
999060713266,-99
999060707102,-99
999060701460,-99
999060701392,-99
999060693851,-99
999060693097,-99
999060675990,-99
999060674066,-99
999060673888,-99
999060673610,-99
999060673402,-99
999060672033,-99
999060664450,-99
999060662441,-99
999060662209,-99
999060660110,-99
999060654559,-99
999060648936,-99
999060646368,-99
999060644803,-99
999060643665,-99
999060640160,-99
999060639492,-99
999060638591,-99
999060637094,-99
999060635930,-99
999060632916,-99
999060631626,-99
999060630403,-99
999060629966,-99
999060629280,-99
999060628330,-99
999060626278,-99
999060626011,-99
999060623812,-99
999060621062,-99
999060616170,-99
999060613521,-99
999060613120,-99
999060611070,-99
999060610854,-99
999060610167,-99
999060608057,-99
999060606784,-99
999060602377,-99
999060601129,-99
999060598726,-99
999060598507,-99
999060597126,-99
999060596663,-99
999060593546,-99
999060593522,-99
999060590132,-99
999060587340,-99
999060585264,-99
999060578338,-99
999060568795,-99
999060564212,-99
999060563931,-99
999060561661,-99
999060560905,-99
999060560711,-99
999060556410,-99
999060556215,-99
999060556021,-99
999060553913,-99
999060552611,-99
999060548346,-99
999060547664,-99
999060547135,-99
999060545965,-99
999060545400,-99
999060539850,-99
999060537993,-99
999060533355,-99
999060532776,-99
999060530949,-99
999060525061,-99
999060524433,-99
999060523738,-99
999060521286,-99
999060519954,-99
999060519322,-99
999060518986,-99
999060516746,-99
999060516461,-99
999060516370,-99
999060514828,-99
999060511384,-99
999060510835,-99
999060508828,-99
999060507083,-99
999060507060,-99
999060504940,-99
999060501974,-99
999060500891,-99
999060493680,-99
999060491579,-99
999060491002,-99
999060490873,-99
999060489834,-99
999060487916,-99
999060487096,-99
999060486018,-99
999060484654,-99
999060480077,-99
999060474820,-99
999060474259,-99
999060473190,-99
999060473061,-99
999060472639,-99
999060470412,-99
999060466093,-99
999060465507,-99
999060464813,-99
999060462970,-99
999060462464,-99
999060462294,-99
999060461514,-99
999060461046,-99
999060458590,-99
999060458011,-99
999060457936,-99
999060452847,-99
999060449708,-99
999060449472,-99
999060443640,-99
999060443378,-99
999060442581,-99
999060442430,-99
999060442362,-99
999060436684,-99
999060433920,-99
999060425224,-99
999060423732,-99
999060422041,-99
999060417616,-99
999060413088,-99
999060411778,-99
999060410099,-99
999060406497,-99
999060400525,-99
999060400320,-99
999060394070,-99
999060393533,-99
999060392267,-99
999060389736,-99
999060389384,-99
999060387715,-99
999060386383,-99
999060378040,-99
999060375105,-99
999060375087,-99
999060374745,-99
999060373765,-99
999060373534,-99
999060371732,-99
999060369130,-99
999060367674,-99
999060365057,-99
999060364582,-99
999060360837,-99
999060360280,-99
999060358557,-99
999060357255,-99
999060356937,-99
999060353584,-99
999060346180,-99
999060340784,-99
999060339680,-99
999060327986,-99
999060325424,-99
999060322526,-99
999060322174,-99
999060321595,-99
999060320657,-99
999060317592,-99
999060317210,-99
999060314268,-99
999060312272,-99
999060311358,-99
999060308876,-99
999060307951,-99
999060307392,-99
999060307150,-99
999060300750,-99
999060299127,-99
999060296813,-99
999060296461,-99
999060295444,-99
999060293204,-99
999060291591,-99
999060288488,-99
999060286534,-99
999060285864,-99
999060285074,-99
999060283703,-99
999060281100,-99
999060278240,-99
999060275585,-99
999060274684,-99
999060273710,-99
999060270575,-99
999060270393,-99
999060268600,-99
999060268246,-99
999060266079,-99
999060264769,-99
999060264137,-99
999060262803,-99
999060261239,-99
999060258794,-99
999060256888,-99
999060256300,-99
999060255574,-99
999060240662,-99
999060236804,-99
999060234662,-99
999060234558,-99
999060230929,-99
999060227748,-99
999060226616,-99
999060225351,-99
999060225302,-99
999060222945,-99
999060222222,-99
999060221588,-99
999060219545,-99
999060219302,-99
999060218280,-99
999060217240,-99
999060216295,-99
999060212216,-99
999060212137,-99
999060206150,-99
999060205510,-99
999060203896,-99
999060203719,-99
999060201875,-99
999060200380,-99
999060199832,-99
999060197689,-99
999060195590,-99
999060193167,-99
999060189413,-99
999060186941,-99
999060184555,-99
999060183484,-99
999060182376,-99
999060180355,-99
999060180100,-99
999060178270,-99
999060176832,-99
999060167739,-99
999060164131,-99
999060162675,-99
999060160230,-99
999060157758,-99
999060144867,-99
999060144454,-99
999060143450,-99
999060142810,-99
999060139720,-99
999060139628,-99
999060135325,-99
999060134175,-99
999060132774,-99
999060131174,-99
999060129982,-99
999060127833,-99
999060127407,-99
999060122057,-99
999060113690,-99
999060110640,-99
999060110353,-99
999060108577,-99
999060107469,-99
999060106775,-99
999060105333,-99
999060104298,-99
999060103191,-99
999060102514,-99
999060102332,-99
999060101728,-99
999060099734,-99
999060097737,-99
999060097634,-99
999060095273,-99
999060094943,-99
999060094529,-99
999060093793,-99
999060093781,-99
999060093240,-99
999060089388,-99
999060085619,-99
999060081857,-99
999060080439,-99
999060078974,-99
999060075912,-99
999060075870,-99
999060071141,-99
999060068580,-99
999060068427,-99
999060067010,-99
999060061561,-99
999060060337,-99
999060058690,-99
999060054430,-99
999060050587,-99
999060045671,-99
999060044885,-99
999060044393,-99
999060037935,-99
999060037182,-99
999060031600,-99
999060031295,-99
999060030280,-99
999060023341,-99
999060021368,-99
999060020870,-99
999060020601,-99
999060019910,-99
999060019416,-99
999060017079,-99
999060005661,-99
999060002003,-99
999059999058,-99
999059999034,-99
999059994139,-99
999059993901,-99
999059992740,-99
999059990882,-99
999059987639,-99
999059986969,-99
999059986635,-99
999059984614,-99
999059982460,-99
999059971486,-99
999059970469,-99
999059970410,-99
999059969558,-99
999059963805,-99
999059963209,-99
999059963120,-99
999059961560,-99
999059955821,-99
999059955079,-99
999059952753,-99
999059952625,-99
999059951610,-99
999059949973,-99
999059949894,-99
999059947800,-99
999059947708,-99
999059943132,-99
999059943119,-99
999059940684,-99
999059940155,-99
999059938094,-99
999059937351,-99
999059935822,-99
999059934702,-99
999059934210,-99
999059933849,-99
999059933709,-99
999059933679,-99
999059933667,-99
999059933412,-99
999059932602,-99
999059932420,-99
999059930940,-99
999059929317,-99
999059922578,-99
999059920995,-99
999059919592,-99
999059917900,-99
999059917327,-99
999059915616,-99
999059911842,-99
999059910369,-99
999059908715,-99
999059906445,-99
999059898310,-99
999059894613,-99
999059894420,-99
999059890966,-99
999059886513,-99
999059886483,-99
999059882660,-99
999059879247,-99
999059875412,-99
999059874511,-99
999059873555,-99
999059873154,-99
999059872046,-99
999059870244,-99
999059869825,-99
999059869242,-99
999059867580,-99
999059866903,-99
999059865935,-99
999059863306,-99
999059862326,-99
999059858888,-99
999059854615,-99
999059854070,-99
999059853180,-99
999059850932,-99
999059850385,-99
999059840896,-99
999059840756,-99
999059838506,-99
999059837113,-99
999059836406,-99
999059836182,-99
999059835694,-99
999059834276,-99
999059827960,-99
999059827752,-99
999059826814,-99
999059824805,-99
999059824635,-99
999059819524,-99
999059818234,-99
999059817382,-99
999059810685,-99
999059809336,-99
999059807017,-99
999059806505,-99
999059802913,-99
999059802305,-99
999059796068,-99
999059792890,-99
999059791848,-99
999059791794,-99
999059791370,-99
999059787973,-99
999059782616,-99
999059781521,-99
999059777414,-99
999059777104,-99
999059775697,-99
999059775090,-99
999059773561,-99
999059773548,-99
999059768164,-99
999059767901,-99
999059765898,-99
999059765369,-99
999059765217,-99
999059763749,-99
999059762484,-99
999059761315,-99
999059751103,-99
999059749790,-99
999059749285,-99
999059747872,-99
999059746041,-99
999059739735,-99
999059738937,-99
999059738627,-99
999059736096,-99
999059730975,-99
999059722504,-99
999059721494,-99
999059715330,-99
999059713436,-99
999059709846,-99
999059709263,-99
999059708015,-99
999059707461,-99
999059700648,-99
999059699210,-99
999059695999,-99
999059694934,-99
999059694740,-99
999059690497,-99
999059689495,-99
999059687863,-99
999059685726,-99
999059683869,-99
999059681393,-99
999059680431,-99
999059675769,-99
999059673360,-99
999059671582,-99
999059670541,-99
999059670346,-99
999059670050,-99
999059664255,-99
999059663603,-99
999059662568,-99
999059661412,-99
999059655928,-99
999059654821,-99
999059651510,-99
999059649126,-99
999059648699,-99
999059646617,-99
999059640779,-99
999059639583,-99
999059635528,-99
999059632620,-99
999059631780,-99
999059625523,-99
999059623290,-99
999059620549,-99
999059618944,-99
999059616765,-99
999059614239,-99
999059613983,-99
999059613314,-99
999059612723,-99
999059612280,-99
999059611287,-99
999059608355,-99
999059605410,-99
999059604910,-99
999059604362,-99
999059604179,-99
999059601774,-99
999059600800,-99
999059600526,-99
999059599822,-99
999059593790,-99
999059591719,-99
999059591112,-99
999059589890,-99
999059585513,-99
999059584600,-99
999059583851,-99
999059580783,-99
999059580497,-99
999059579343,-99
999059572592,-99
999059567663,-99
999059565630,-99
999059564509,-99
999059560826,-99
999059559873,-99
999059558388,-99
999059557130,-99
999059554127,-99
999059552430,-99
999059548231,-99
999059547895,-99
999059543427,-99
999059541418,-99
999059539837,-99
999059537476,-99
999059535108,-99
999059531061,-99
999059527999,-99
999059522175,-99
999059520014,-99
999059519176,-99
999059516254,-99
999059511918,-99
999059511554,-99
999059511440,-99
999059511323,-99
999059510112,-99
999059498276,-99
999059498150,-99
999059497363,-99
999059494957,-99
999059491889,-99
999059485970,-99
999059484782,-99
999059476633,-99
999059476281,-99
999059474776,-99
999059474752,-99
999059472378,-99
999059471623,-99
999059471209,-99
999059469604,-99
999059466470,-99
999059464102,-99
999059462555,-99
999059462221,-99
999059452653,-99
999059451600,-99
999059450929,-99
999059450693,-99
999059448420,-99
999059447256,-99
999059446951,-99
999059445960,-99
999059445650,-99
999059444127,-99
999059442064,-99
999059440055,-99
999059439272,-99
999059436763,-99
999059435760,-99
999059435564,-99
999059432940,-99
999059431170,-99
999059431091,-99
999059430979,-99
999059427531,-99
999059425480,-99
999059418931,-99
999059409954,-99
999059408950,-99
999059406825,-99
999059405432,-99
999059405171,-99
999059402558,-99
999059401130,-99
999059399961,-99
999059399912,-99
999059399286,-99
999059396250,-99
999059392413,-99
999059391731,-99
999059384702,-99
999059384210,-99
999059380800,-99
999059379445,-99
999059377965,-99
999059377862,-99
999059376973,-99
999059374988,-99
999059372608,-99
999059371665,-99
999059365409,-99
999059364612,-99
999059362275,-99
999059361155,-99
999059360084,-99
999059359410,-99
999059351137,-99
999059350534,-99
999059350078,-99
999059350054,-99
999059348941,-99
999059342665,-99
999059340449,-99
999059339629,-99
999059334905,-99
999059334607,-99
999059332702,-99
999059330950,-99
999059329480,-99
999059325886,-99
999059323567,-99
999059323063,-99
999059319771,-99
999059318778,-99
999059318468,-99
999059318262,-99
999059318018,-99
999059315674,-99
999059313690,-99
999059312491,-99
999059307150,-99
999059306983,-99
999059306193,-99
999059301985,-99
999059301729,-99
999059298536,-99
999059297532,-99
999059297386,-99
999059294932,-99
999059294543,-99
999059294464,-99
999059293460,-99
999059293009,-99
999059290197,-99
999059288014,-99
999059287095,-99
999059286649,-99
999059285890,-99
999059284641,-99
999059282565,-99
999059281159,-99
999059280209,-99
999059278290,-99
999059272985,-99
999059272730,-99
999059271713,-99
999059271520,-99
999059270848,-99
999059268647,-99
999059266043,-99
999059265646,-99
999059261367,-99
999059259622,-99
999059257820,-99
999059256670,-99
999059256190,-99
999059255082,-99
999059253887,-99
999059252883,-99
999059251374,-99
999059250916,-99
999059244825,-99
999059244590,-99
999059240133,-99
999059237456,-99
999059235307,-99
999059232690,-99
999059232604,-99
999059232082,-99
999059227438,-99
999059226860,-99
999059225156,-99
999059224541,-99
999059224504,-99
999059216258,-99
999059215503,-99
999059212162,-99
999059211613,-99
999059211212,-99
999059208237,-99
999059207038,-99
999059205674,-99
999059204499,-99
999059204165,-99
999059204086,-99
999059203525,-99
999059202570,-99
999059195255,-99
999059193143,-99
999059188731,-99
999059185377,-99
999059183654,-99
999059180902,-99
999059180276,-99
999059178099,-99
999059177587,-99
999059174380,-99
999059174057,-99
999059172747,-99
999059171573,-99
999059166619,-99
999059163308,-99
999059161002,-99
999059154629,-99
999059154563,-99
999059154277,-99
999059150430,-99
999059149270,-99
999059146724,-99
999059143966,-99
999059143723,-99
999059142238,-99
999059140758,-99
999059137024,-99
999059132695,-99
999059132180,-99
999059130613,-99
999059124649,-99
999059121296,-99
999059121260,-99
999059114292,-99
999059113731,-99
999059113706,-99
999059100694,-99
999059100220,-99
999059100074,-99
999059096575,-99
999059096319,-99
999059090950,-99
999059090093,-99
999059088750,-99
999059087732,-99
999059083374,-99
999059082813,-99
999059082321,-99
999059081857,-99
999059079243,-99
999059077600,-99
999059073186,-99
999059071803,-99
999059070033,-99
999059067095,-99
999059063296,-99
999059056139,-99
999059055676,-99
999059054775,-99
999059053965,-99
999059050988,-99
999059050137,-99
999059048880,-99
999059048854,-99
999059047280,-99
999059044277,-99
999059043170,-99
999059038113,-99
999059036852,-99
999059030140,-99
999059029707,-99
999059028946,-99
999059028181,-99
999059026883,-99
999059025143,-99
999059024047,-99
999059015952,-99
999059012951,-99
999059011673,-99
999059007396,-99
999059004759,-99
999059000900,-99
999059000778,-99
999059000250,-99
999058992767,-99
999058992317,-99
999058991386,-99
999058991167,-99
999058986834,-99
999058986731,-99
999058985830,-99
999058984217,-99
999058984035,-99
999058983160,-99
999058982622,-99
999058976968,-99
999058975253,-99
999058972598,-99
999058972471,-99
999058972124,-99
999058967797,-99
999058967505,-99
999058967062,-99
999058962143,-99
999058962064,-99
999058959557,-99
999058951418,-99
999058950311,-99
999058947830,-99
999058946770,-99
999058945315,-99
999058944670,-99
999058942673,-99
999058935784,-99
999058932047,-99
999058931365,-99
999058929220,-99
999058926539,-99
999058926199,-99
999058922844,-99
999058921566,-99
999058921220,-99
999058917277,-99
999058914409,-99
999058913429,-99
999058909840,-99
999058907650,-99
999058906796,-99
999058900733,-99
999058899755,-99
999058895750,-99
999058895191,-99
999058894319,-99
999058891689,-99
999058887704,-99
999058886384,-99
999058884612,-99
999058883322,-99
999058882524,-99
999058880862,-99
999058879495,-99
999058876925,-99
999058875738,-99
999058875179,-99
999058874229,-99
999058873201,-99
999058870327,-99
999058866282,-99
999058861065,-99
999058859125,-99
999058858108,-99
999058852246,-99
999058852167,-99
999058850950,-99
999058849892,-99
999058847858,-99
999058844614,-99
999058842332,-99
999058836356,-99
999058833884,-99
999058831190,-99
999058818615,-99
999058818251,-99
999058815079,-99
999058814932,-99
999058810227,-99
999058809110,-99
999058808671,-99
999058806406,-99
999058804537,-99
999058802401,-99
999058802048,-99
999058799918,-99
999058799335,-99
999058794374,-99
999058793862,-99
999058793436,-99
999058791737,-99
999058790319,-99
999058787783,-99
999058786134,-99
999058783960,-99
999058782359,-99
999058780375,-99
999058780259,-99
999058776931,-99
999058776141,-99
999058775987,-99
999058773760,-99
999058769770,-99
999058768790,-99
999058766408,-99
999058765945,-99
999058761009,-99
999058759544,-99
999058758503,-99
999058757316,-99
999058754182,-99
999058752586,-99
999058747165,-99
999058745314,-99
999058745028,-99
999058743342,-99
999058742660,-99
999058742210,-99
999058734640,-99
999058733683,-99
999058733439,-99
999058731376,-99
999058730621,-99
999058730153,-99
999058729643,-99
999058726113,-99
999058719224,-99
999058717719,-99
999058711845,-99
999058709899,-99
999058709670,-99
999058706795,-99
999058706242,-99
999058705006,-99
999058704490,-99
999058700537,-99
999058697915,-99
999058692383,-99
999058688185,-99
999058687983,-99
999058686425,-99
999058685810,-99
999058680113,-99
999058678908,-99
999058678738,-99
999058675737,-99
999058675531,-99
999058675336,-99
999058673376,-99
999058673005,-99
999058671434,-99
999058671318,-99
999058669944,-99
999058668939,-99
999058665926,-99
999058664892,-99
999058663048,-99
999058659392,-99
999058659239,-99
999058659185,-99
999058658314,-99
999058657218,-99
999058656020,-99
999058652488,-99
999058650911,-99
999058650625,-99
999058650455,-99
999058649271,-99
999058648710,-99
999058642501,-99
999058642021,-99
999058640140,-99
999058639897,-99
999058638261,-99
999058634711,-99
999058633421,-99
999058631369,-99
999058628899,-99
999058626283,-99
999058624020,-99
999058623464,-99
999058621716,-99
999058620311,-99
999058619655,-99
999058617440,-99
999058605899,-99
999058604585,-99
999058603696,-99
999058601500,-99
999058598202,-99
999058597519,-99
999058593332,-99
999058592182,-99
999058591712,-99
999058589985,-99
999058587990,-99
999058584185,-99
999058582875,-99
999058582292,-99
999058581780,-99
999058579359,-99
999058575378,-99
999058573096,-99
999058561197,-99
999058560879,-99
999058556062,-99
999058550047,-99
999058546974,-99
999058545891,-99
999058543572,-99
999058543377,-99
999058543020,-99
999058542488,-99
999058542294,-99
999058541125,-99
999058537249,-99
999058535162,-99
999058534042,-99
999058529794,-99
999058529320,-99
999058527840,-99
999058527724,-99
999058526744,-99
999058522430,-99
999058522155,-99
999058517457,-99
999058516866,-99
999058515886,-99
999058515849,-99
999058515552,-99
999058509850,-99
999058506563,-99
999058506540,-99
999058502570,-99
999058498694,-99
999058498116,-99
999058495735,-99
999058494469,-99
999058489802,-99
999058489139,-99
999058486710,-99
999058482571,-99
999058481270,-99
999058477526,-99
999058477083,-99
999058469311,-99
999058468562,-99
999058465287,-99
999058463953,-99
999058462638,-99
999058461208,-99
999058458350,-99
999058457771,-99
999058453110,-99
999058452682,-99
999058451112,-99
999058450806,-99
999058448708,-99
999058444582,-99
999058443978,-99
999058443917,-99
999058439800,-99
999058430996,-99
999058429349,-99
999058427808,-99
999058426038,-99
999058425642,-99
999058425009,-99
999058423414,-99
999058419988,-99
999058418236,-99
999058416422,-99
999058415442,-99
999058413858,-99
999058411760,-99
999058408504,-99
999058406726,-99
999058405760,-99
999058405060,-99
999058404547,-99
999058401674,-99
999058401340,-99
999058399047,-99
999058396885,-99
999058395832,-99
999058395236,-99
999058393653,-99
999058387306,-99
999058385759,-99
999058385279,-99
999058384871,-99
999058379760,-99
999058378688,-99
999058376801,-99
999058373071,-99
999058372741,-99
999058372510,-99
999058371530,-99
999058367265,-99
999058366923,-99
999058366753,-99
999058360210,-99
999058359888,-99
999058358914,-99
999058353485,-99
999058350344,-99
999058349974,-99
999058348581,-99
999058347576,-99
999058345713,-99
999058342979,-99
